recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,path
d91f25ca7,23,1,16.9854,7235.16,23.069000000000003,11283.4,/content/data/train_images/content/data/train_images/d91f25ca7.png
d93aaa1bc,18,1,3.0987,3187.5,3.792,5062.5,/content/data/train_images/content/data/train_images/d93aaa1bc.png
d3020850e,14,1,40.5387,2531.25,41.1253,5531.25,/content/data/train_images/content/data/train_images/d3020850e.png
1fb94ae60,2,1,48.2453,468.75,50.0213,3000.0,/content/data/train_images/content/data/train_images/1fb94ae60.png
97630c03d,0,1,11.8667,5906.25,13.1573,7500.0,/content/data/train_images/content/data/train_images/97630c03d.png
77cf1b7e3,21,1,1.376,3281.25,2.4693,4125.0,/content/data/train_images/content/data/train_images/77cf1b7e3.png
0e29d05ed,15,1,31.936,93.75,35.28,1125.0,/content/data/train_images/content/data/train_images/0e29d05ed.png
12ec1d4cb,9,1,24.112,1125.0,26.9173,5250.0,/content/data/train_images/content/data/train_images/12ec1d4cb.png
7b79194b3,5,1,9.6,4781.25,11.952,10406.2,/content/data/train_images/content/data/train_images/7b79194b3.png
b7c63f218,13,1,6.0533,93.75,6.6773,843.75,/content/data/train_images/content/data/train_images/b7c63f218.png
b68e70116,7,1,45.1093,4687.5,48.2507,11437.5,/content/data/train_images/content/data/train_images/b68e70116.png
2cd09cfab,11,1,57.3939,1808.79,58.5317,5684.77,/content/data/train_images/content/data/train_images/2cd09cfab.png
37b6d1db9,23,1,43.3981,7235.16,49.4817,11283.4,/content/data/train_images/content/data/train_images/37b6d1db9.png
43d34d63c,15,1,42.5707,93.75,45.9147,1125.0,/content/data/train_images/content/data/train_images/43d34d63c.png
6838dc4f9,10,1,33.4832,947.461,35.9271,10852.7,/content/data/train_images/content/data/train_images/6838dc4f9.png
24aac801a,1,1,46.4,3843.75,47.29600000000001,5625.0,/content/data/train_images/content/data/train_images/24aac801a.png
787c0db92,4,1,39.5733,2531.25,41.76,4031.25,/content/data/train_images/content/data/train_images/787c0db92.png
068f1b8e2,12,1,22.864,562.5,26.0,3281.25,/content/data/train_images/content/data/train_images/068f1b8e2.png
dd0830c83,1,1,4.288,3843.75,5.184,5625.0,/content/data/train_images/content/data/train_images/dd0830c83.png
ff2eb9ce5,0,1,15.2267,5906.25,16.0213,8250.0,/content/data/train_images/content/data/train_images/ff2eb9ce5.png
868db1d19,23,4,21.0721,6459.96,28.9959,11627.9,/content/data/train_images/content/data/train_images/868db1d19.png
a3d1e4f37,16,4,14.0107,3093.75,15.8453,4593.75,/content/data/train_images/content/data/train_images/a3d1e4f37.png
e2ce1658e,6,1,34.7307,562.5,36.8747,4406.25,/content/data/train_images/content/data/train_images/e2ce1658e.png
aebf55c7c,22,1,13.2053,10687.5,14.8107,13687.5,/content/data/train_images/content/data/train_images/aebf55c7c.png
cdbca5fb8,22,1,17.184,10687.5,18.7893,13687.5,/content/data/train_images/content/data/train_images/cdbca5fb8.png
48fb5143f,20,1,28.64,2343.75,32.08,5718.75,/content/data/train_images/content/data/train_images/48fb5143f.png
e9255d07c,22,1,17.0987,10687.5,18.704,13687.5,/content/data/train_images/content/data/train_images/e9255d07c.png
655ca0adb,17,1,47.1307,1312.5,53.583999999999996,3937.5,/content/data/train_images/content/data/train_images/655ca0adb.png
9a76cab9c,17,1,13.7813,1312.5,20.2347,3937.5,/content/data/train_images/content/data/train_images/9a76cab9c.png
27c146a88,17,4,26.7733,1312.5,29.3067,7406.25,/content/data/train_images/content/data/train_images/27c146a88.png
c12e0a62b,17,1,23.488000000000003,1312.5,29.9413,3937.5,/content/data/train_images/content/data/train_images/c12e0a62b.png
5bf1ac192,23,1,28.8566,7235.16,34.9402,11283.4,/content/data/train_images/content/data/train_images/5bf1ac192.png
8ec8b0275,11,1,1.2829,1808.79,2.4207,5684.77,/content/data/train_images/content/data/train_images/8ec8b0275.png
2a69408f6,5,1,41.376000000000005,4781.25,43.728,10406.2,/content/data/train_images/content/data/train_images/2a69408f6.png
891822ace,9,1,51.728,843.75,55.2907,5718.75,/content/data/train_images/content/data/train_images/891822ace.png
9ec0c64c0,6,1,54.48,562.5,56.5013,3187.5,/content/data/train_images/content/data/train_images/9ec0c64c0.png
e2de15b96,15,1,32.8747,93.75,36.2187,1125.0,/content/data/train_images/content/data/train_images/e2de15b96.png
cb10cd9d9,13,1,9.9147,93.75,10.5387,843.75,/content/data/train_images/content/data/train_images/cb10cd9d9.png
96fc32e3d,23,4,37.6976,6459.96,45.6214,11627.9,/content/data/train_images/content/data/train_images/96fc32e3d.png
cde5fd6be,22,1,42.672,10687.5,44.2773,13687.5,/content/data/train_images/content/data/train_images/cde5fd6be.png
2717a930e,8,1,14.175999999999998,3750.0,18.2987,5531.25,/content/data/train_images/content/data/train_images/2717a930e.png
5609ef334,19,1,52.016000000000005,281.25,53.568000000000005,2812.5,/content/data/train_images/content/data/train_images/5609ef334.png
e42215aa0,23,4,4.3712,6459.96,12.295,11627.9,/content/data/train_images/content/data/train_images/e42215aa0.png
3d28b6a6b,22,1,47.4613,10687.5,49.0667,13687.5,/content/data/train_images/content/data/train_images/3d28b6a6b.png
599b19a33,15,1,53.8773,93.75,57.2213,1125.0,/content/data/train_images/content/data/train_images/599b19a33.png
3fa666880,22,1,55.5733,10687.5,57.1787,13687.5,/content/data/train_images/content/data/train_images/3fa666880.png
ae4ed2b70,22,1,17.4827,10687.5,19.088,13687.5,/content/data/train_images/content/data/train_images/ae4ed2b70.png
b95c42272,8,1,23.5093,3750.0,27.631999999999998,5531.25,/content/data/train_images/content/data/train_images/b95c42272.png
958db1ebe,19,1,28.0213,281.25,29.5733,2812.5,/content/data/train_images/content/data/train_images/958db1ebe.png
7ad715d6d,19,1,41.552,281.25,43.104,2812.5,/content/data/train_images/content/data/train_images/7ad715d6d.png
178b835e3,16,4,21.2267,3093.75,23.0613,4593.75,/content/data/train_images/content/data/train_images/178b835e3.png
5673135ca,23,4,17.1131,6459.96,25.0369,11627.9,/content/data/train_images/content/data/train_images/5673135ca.png
efb6a2e01,11,1,51.9837,1808.79,53.1215,5684.77,/content/data/train_images/content/data/train_images/efb6a2e01.png
561ed4362,14,1,0.08,2531.25,0.6667,5531.25,/content/data/train_images/content/data/train_images/561ed4362.png
cc2c48fd7,3,1,20.2347,1031.25,20.976,2812.5,/content/data/train_images/content/data/train_images/cc2c48fd7.png
9c9aa37f5,6,1,3.9733,562.5,6.1173,4406.25,/content/data/train_images/content/data/train_images/9c9aa37f5.png
78f515b6f,7,1,32.1067,4687.5,35.248000000000005,11437.5,/content/data/train_images/content/data/train_images/78f515b6f.png
f2493eda1,8,1,16.544,3750.0,20.6667,5531.25,/content/data/train_images/content/data/train_images/f2493eda1.png
147b41b13,7,1,35.4133,4687.5,38.5547,11437.5,/content/data/train_images/content/data/train_images/147b41b13.png
b297fe7ef,7,1,51.1893,4687.5,54.3307,11437.5,/content/data/train_images/content/data/train_images/b297fe7ef.png
958db1ebe,19,1,28.0213,281.25,29.5733,2812.5,/content/data/train_images/content/data/train_images/958db1ebe.png
f1cc7d0a4,12,1,0.9867,562.5,4.1227,3281.25,/content/data/train_images/content/data/train_images/f1cc7d0a4.png
9d2bf51ce,21,1,54.4907,3281.25,55.583999999999996,4125.0,/content/data/train_images/content/data/train_images/9d2bf51ce.png
6346c01fa,18,1,15.0507,3187.5,15.744000000000002,5062.5,/content/data/train_images/content/data/train_images/6346c01fa.png
0e29d05ed,15,1,31.936,93.75,35.28,1125.0,/content/data/train_images/content/data/train_images/0e29d05ed.png
944edda33,2,1,43.7867,468.75,45.5627,3000.0,/content/data/train_images/content/data/train_images/944edda33.png
16fc37168,1,1,29.36,3843.75,30.256,5625.0,/content/data/train_images/content/data/train_images/16fc37168.png
56e311030,8,1,4.7413,3750.0,8.863999999999999,5531.25,/content/data/train_images/content/data/train_images/56e311030.png
0201197ec,10,1,43.3575,947.461,45.8014,10852.7,/content/data/train_images/content/data/train_images/0201197ec.png
534db172e,19,1,34.1013,281.25,35.6533,2812.5,/content/data/train_images/content/data/train_images/534db172e.png
39c15e092,10,1,47.1307,947.461,49.5746,10852.7,/content/data/train_images/content/data/train_images/39c15e092.png
eeb9a3c4b,13,1,51.9787,93.75,52.6027,843.75,/content/data/train_images/content/data/train_images/eeb9a3c4b.png
dca449f04,7,1,13.7067,4687.5,16.848,11437.5,/content/data/train_images/content/data/train_images/dca449f04.png
87bf9c992,19,1,46.3307,281.25,47.8827,2812.5,/content/data/train_images/content/data/train_images/87bf9c992.png
f97ababc1,15,1,10.8853,93.75,14.2293,1125.0,/content/data/train_images/content/data/train_images/f97ababc1.png
2dc763e67,2,1,6.2987,468.75,8.0747,3000.0,/content/data/train_images/content/data/train_images/2dc763e67.png
50f616a04,0,1,45.0453,5906.25,45.84,8250.0,/content/data/train_images/content/data/train_images/50f616a04.png
8593f9606,14,1,30.384,2531.25,30.9707,5531.25,/content/data/train_images/content/data/train_images/8593f9606.png
d9a1b1ea9,1,1,38.592,3843.75,39.488,5625.0,/content/data/train_images/content/data/train_images/d9a1b1ea9.png
d96242159,13,1,51.8187,93.75,52.4427,843.75,/content/data/train_images/content/data/train_images/d96242159.png
2eb098e76,2,1,24.9653,468.75,26.7413,3000.0,/content/data/train_images/content/data/train_images/2eb098e76.png
8e0f816f1,4,1,42.848,2343.75,44.70399999999999,4218.75,/content/data/train_images/content/data/train_images/8e0f816f1.png
cc05ecd08,18,1,0.6667,3187.5,1.36,5062.5,/content/data/train_images/content/data/train_images/cc05ecd08.png
9d293be93,12,1,52.7627,562.5,55.8987,3281.25,/content/data/train_images/content/data/train_images/9d293be93.png
48a77f450,22,1,52.3573,10687.5,53.9627,13687.5,/content/data/train_images/content/data/train_images/48a77f450.png
ebdd7c181,8,1,47.84,3750.0,51.9627,5531.25,/content/data/train_images/content/data/train_images/ebdd7c181.png
e9bab320a,15,1,5.4773,93.75,8.8213,1125.0,/content/data/train_images/content/data/train_images/e9bab320a.png
8dddf58e0,14,1,10.352,2812.5,11.2747,4406.25,/content/data/train_images/content/data/train_images/8dddf58e0.png
b62292f65,21,1,34.9067,3281.25,36.0,4125.0,/content/data/train_images/content/data/train_images/b62292f65.png
5f9157d7b,0,1,58.9333,5906.25,59.728,8250.0,/content/data/train_images/content/data/train_images/5f9157d7b.png
b3f517843,22,1,39.0027,10687.5,40.608000000000004,13687.5,/content/data/train_images/content/data/train_images/b3f517843.png
398e818ec,11,1,13.3631,1808.79,14.5009,5684.77,/content/data/train_images/content/data/train_images/398e818ec.png
20de9e491,15,1,54.464,93.75,57.808,1125.0,/content/data/train_images/content/data/train_images/20de9e491.png
bc9dd660e,16,4,22.768,3093.75,24.6027,4593.75,/content/data/train_images/content/data/train_images/bc9dd660e.png
62ff9d03d,17,4,15.312000000000001,1406.25,17.92,3937.5,/content/data/train_images/content/data/train_images/62ff9d03d.png
34340b225,5,1,39.872,4781.25,42.224,10406.2,/content/data/train_images/content/data/train_images/34340b225.png
755d6c7eb,17,4,14.4427,1406.25,17.0507,3937.5,/content/data/train_images/content/data/train_images/755d6c7eb.png
459513f88,8,1,51.9413,3750.0,56.06399999999999,5531.25,/content/data/train_images/content/data/train_images/459513f88.png
ec3a54dc6,14,1,38.7467,2531.25,39.3333,5531.25,/content/data/train_images/content/data/train_images/ec3a54dc6.png
d82d5792e,15,1,46.8053,93.75,50.1493,1125.0,/content/data/train_images/content/data/train_images/d82d5792e.png
68d182a12,21,1,4.8107,3281.25,5.904,4125.0,/content/data/train_images/content/data/train_images/68d182a12.png
1ba9ee79a,1,1,5.9467,3843.75,6.8427,5625.0,/content/data/train_images/content/data/train_images/1ba9ee79a.png
d58429096,15,1,43.5627,93.75,46.9067,1125.0,/content/data/train_images/content/data/train_images/d58429096.png
a1048dac6,15,1,15.6533,93.75,18.9973,1125.0,/content/data/train_images/content/data/train_images/a1048dac6.png
daa57db65,2,1,54.72,468.75,56.496,3000.0,/content/data/train_images/content/data/train_images/daa57db65.png
59a9eb657,23,4,48.4484,6459.96,56.3722,11627.9,/content/data/train_images/content/data/train_images/59a9eb657.png
b7485fa88,11,1,54.2302,1808.79,55.368,5684.77,/content/data/train_images/content/data/train_images/b7485fa88.png
9f10784cd,8,1,20.496,3750.0,24.6187,5531.25,/content/data/train_images/content/data/train_images/9f10784cd.png
983a13114,20,1,37.856,2343.75,41.29600000000001,5718.75,/content/data/train_images/content/data/train_images/983a13114.png
05b9c974c,2,1,31.984,468.75,33.76,3000.0,/content/data/train_images/content/data/train_images/05b9c974c.png
fc6609050,0,1,42.9973,5906.25,43.792,8250.0,/content/data/train_images/content/data/train_images/fc6609050.png
a82f931d1,9,1,8.6667,1125.0,11.472000000000001,5250.0,/content/data/train_images/content/data/train_images/a82f931d1.png
e9622376a,16,4,30.5707,3093.75,32.4053,4593.75,/content/data/train_images/content/data/train_images/e9622376a.png
85fd75b28,12,1,9.8453,562.5,12.9813,3281.25,/content/data/train_images/content/data/train_images/85fd75b28.png
750e35881,4,1,51.056000000000004,2343.75,52.912,4218.75,/content/data/train_images/content/data/train_images/750e35881.png
69aacafc4,20,1,43.0347,2343.75,46.4747,5718.75,/content/data/train_images/content/data/train_images/69aacafc4.png
76b4b3f7f,9,1,55.44,843.75,59.0027,5718.75,/content/data/train_images/content/data/train_images/76b4b3f7f.png
043356ff8,18,1,0.1227,3187.5,0.816,5062.5,/content/data/train_images/content/data/train_images/043356ff8.png
49fbbb4ca,5,1,17.3387,4781.25,19.6907,10406.2,/content/data/train_images/content/data/train_images/49fbbb4ca.png
e23e84994,19,1,56.656000000000006,281.25,58.208,2812.5,/content/data/train_images/content/data/train_images/e23e84994.png
0e2e4ac19,2,1,44.56,468.75,46.336000000000006,3000.0,/content/data/train_images/content/data/train_images/0e2e4ac19.png
1520a52ef,13,1,6.496,93.75,7.12,843.75,/content/data/train_images/content/data/train_images/1520a52ef.png
57b4ff4be,7,1,27.424,4687.5,30.5653,11437.5,/content/data/train_images/content/data/train_images/57b4ff4be.png
711630bd8,18,1,8.896,3187.5,9.5893,5062.5,/content/data/train_images/content/data/train_images/711630bd8.png
4696db75c,11,1,49.2495,1808.79,50.3873,5684.77,/content/data/train_images/content/data/train_images/4696db75c.png
5840c2d77,7,1,44.623999999999995,4687.5,47.7653,11437.5,/content/data/train_images/content/data/train_images/5840c2d77.png
5f51598f1,17,1,25.9467,1312.5,32.4,3937.5,/content/data/train_images/content/data/train_images/5f51598f1.png
2ce34e1b6,16,4,55.29600000000001,3093.75,57.1307,4593.75,/content/data/train_images/content/data/train_images/2ce34e1b6.png
bf9f90405,2,1,7.7067,468.75,9.4827,3000.0,/content/data/train_images/content/data/train_images/bf9f90405.png
0209f7ab2,7,1,50.7573,4687.5,53.8987,11437.5,/content/data/train_images/content/data/train_images/0209f7ab2.png
c5758ce2f,11,1,48.46,1808.79,49.5978,5684.77,/content/data/train_images/content/data/train_images/c5758ce2f.png
d4a03bf19,12,1,29.3547,562.5,32.4907,3281.25,/content/data/train_images/content/data/train_images/d4a03bf19.png
c9bd1f599,23,1,0.4354,7235.16,6.519,11283.4,/content/data/train_images/content/data/train_images/c9bd1f599.png
7403b8dde,4,1,5.1413,2343.75,6.9973,4218.75,/content/data/train_images/content/data/train_images/7403b8dde.png
14f6cbe5c,3,1,53.6,1031.25,54.3413,2812.5,/content/data/train_images/content/data/train_images/14f6cbe5c.png
d35473d24,11,1,42.1965,1808.79,43.3342,5684.77,/content/data/train_images/content/data/train_images/d35473d24.png
dd37a8e14,15,1,37.8453,93.75,41.1893,1125.0,/content/data/train_images/content/data/train_images/dd37a8e14.png
e2ce1658e,6,1,34.7307,562.5,36.8747,4406.25,/content/data/train_images/content/data/train_images/e2ce1658e.png
c4a74dcf1,2,1,51.9413,468.75,53.7173,3000.0,/content/data/train_images/content/data/train_images/c4a74dcf1.png
a79847d38,13,1,50.464,93.75,51.088,843.75,/content/data/train_images/content/data/train_images/a79847d38.png
14d467153,8,1,0.3733,3750.0,4.496,5531.25,/content/data/train_images/content/data/train_images/14d467153.png
8ef1d1114,15,1,55.4293,93.75,58.7733,1125.0,/content/data/train_images/content/data/train_images/8ef1d1114.png
e6af91bbf,12,1,1.5573,562.5,4.6933,3281.25,/content/data/train_images/content/data/train_images/e6af91bbf.png
d1607e9b2,22,1,53.3333,10687.5,54.9387,13687.5,/content/data/train_images/content/data/train_images/d1607e9b2.png
2febbdfc5,15,1,15.4613,93.75,18.8053,1125.0,/content/data/train_images/content/data/train_images/2febbdfc5.png
5e7e1643e,16,4,3.2427,3093.75,5.0773,4593.75,/content/data/train_images/content/data/train_images/5e7e1643e.png
1fd650183,4,1,35.135999999999996,2343.75,36.992,4218.75,/content/data/train_images/content/data/train_images/1fd650183.png
e42afc0bd,16,4,58.0853,3093.75,59.92,4593.75,/content/data/train_images/content/data/train_images/e42afc0bd.png
d4a03bf19,12,1,29.3547,562.5,32.4907,3281.25,/content/data/train_images/content/data/train_images/d4a03bf19.png
306f98294,19,1,10.2933,281.25,11.8453,2812.5,/content/data/train_images/content/data/train_images/306f98294.png
ffb9a7b9a,18,1,40.32,3187.5,41.0133,5062.5,/content/data/train_images/content/data/train_images/ffb9a7b9a.png
a5ceef07b,4,1,7.984,2343.75,9.84,4218.75,/content/data/train_images/content/data/train_images/a5ceef07b.png
7583b7c0c,17,4,23.8005,1464.26,27.5795,4565.04,/content/data/train_images/content/data/train_images/7583b7c0c.png
3346f84ee,11,1,36.0548,1808.79,37.1926,5684.77,/content/data/train_images/content/data/train_images/3346f84ee.png
8ffe19a69,8,1,55.2267,3750.0,59.3493,5531.25,/content/data/train_images/content/data/train_images/8ffe19a69.png
ae4a3b1e2,12,1,41.424,562.5,44.56,3281.25,/content/data/train_images/content/data/train_images/ae4a3b1e2.png
fea6b438a,4,1,43.5787,2531.25,45.7653,4031.25,/content/data/train_images/content/data/train_images/fea6b438a.png
12ec1d4cb,9,1,24.112,1125.0,26.9173,5250.0,/content/data/train_images/content/data/train_images/12ec1d4cb.png
bcd686baf,7,1,17.7387,4687.5,20.88,11437.5,/content/data/train_images/content/data/train_images/bcd686baf.png
6102fb9d6,3,1,12.752,1031.25,13.4933,2812.5,/content/data/train_images/content/data/train_images/6102fb9d6.png
7277aa5a8,17,4,55.5307,1406.25,58.1387,3937.5,/content/data/train_images/content/data/train_images/7277aa5a8.png
ec3a54dc6,14,1,38.7467,2531.25,39.3333,5531.25,/content/data/train_images/content/data/train_images/ec3a54dc6.png
e7dfc5c5f,22,1,38.048,10687.5,39.6533,13687.5,/content/data/train_images/content/data/train_images/e7dfc5c5f.png
6838dc4f9,10,1,33.4832,947.461,35.9271,10852.7,/content/data/train_images/content/data/train_images/6838dc4f9.png
7f737a9c4,13,1,43.0507,93.75,43.6747,843.75,/content/data/train_images/content/data/train_images/7f737a9c4.png
c16b7270b,14,1,58.352,3750.0,58.623999999999995,6468.75,/content/data/train_images/content/data/train_images/c16b7270b.png
5bfe1dec6,17,1,22.351999999999997,1312.5,28.8053,3937.5,/content/data/train_images/content/data/train_images/5bfe1dec6.png
d4bb34753,8,1,53.7013,3750.0,57.824,5531.25,/content/data/train_images/content/data/train_images/d4bb34753.png
988e03248,10,1,37.2854,947.461,39.7293,10852.7,/content/data/train_images/content/data/train_images/988e03248.png
ed38c48b8,2,1,39.6853,468.75,41.4613,3000.0,/content/data/train_images/content/data/train_images/ed38c48b8.png
da329b0a5,14,1,52.0907,2812.5,53.0133,4406.25,/content/data/train_images/content/data/train_images/da329b0a5.png
1795728ba,5,1,39.568000000000005,4781.25,41.92,10406.2,/content/data/train_images/content/data/train_images/1795728ba.png
9abdbfc9f,12,1,18.6187,562.5,21.7547,3281.25,/content/data/train_images/content/data/train_images/9abdbfc9f.png
f55ce9e53,8,1,1.5893,3750.0,5.712000000000001,5531.25,/content/data/train_images/content/data/train_images/f55ce9e53.png
a2441a74b,17,4,10.0213,1312.5,12.5547,7406.25,/content/data/train_images/content/data/train_images/a2441a74b.png
e00019499,20,1,33.1947,1312.5,38.576,6093.75,/content/data/train_images/content/data/train_images/e00019499.png
79f7b3873,15,1,3.0453,93.75,6.3893,1125.0,/content/data/train_images/content/data/train_images/79f7b3873.png
aef347a03,22,1,1.4347,10687.5,3.04,13687.5,/content/data/train_images/content/data/train_images/aef347a03.png
180ba3012,6,1,48.352,562.5,50.496,4406.25,/content/data/train_images/content/data/train_images/180ba3012.png
851c98ea8,18,1,52.8587,3187.5,53.552,5062.5,/content/data/train_images/content/data/train_images/851c98ea8.png
cf7af9895,10,1,56.4245,947.461,58.8684,10852.7,/content/data/train_images/content/data/train_images/cf7af9895.png
c7677947e,17,4,19.0187,1406.25,21.6267,3937.5,/content/data/train_images/content/data/train_images/c7677947e.png
ef3647390,12,1,26.351999999999997,562.5,29.488000000000003,3281.25,/content/data/train_images/content/data/train_images/ef3647390.png
7f9246130,4,1,0.5173,2343.75,2.3733,4218.75,/content/data/train_images/content/data/train_images/7f9246130.png
4c845907b,12,1,40.368,562.5,43.504,3281.25,/content/data/train_images/content/data/train_images/4c845907b.png
35a7c2277,22,1,16.3307,10687.5,17.936,13687.5,/content/data/train_images/content/data/train_images/35a7c2277.png
09315d9bf,22,1,49.696000000000005,10687.5,51.3013,13687.5,/content/data/train_images/content/data/train_images/09315d9bf.png
d09dc9dd5,23,4,31.4398,6459.96,39.3636,11627.9,/content/data/train_images/content/data/train_images/d09dc9dd5.png
b89bd05a1,14,1,44.431999999999995,2812.5,45.3547,4406.25,/content/data/train_images/content/data/train_images/b89bd05a1.png
a2045d15d,22,1,49.1093,10687.5,50.7147,13687.5,/content/data/train_images/content/data/train_images/a2045d15d.png
009b760e6,10,1,50.0854,947.461,52.5293,10852.7,/content/data/train_images/content/data/train_images/009b760e6.png
e9eb6d4dd,18,1,0.9547,3187.5,1.6480000000000001,5062.5,/content/data/train_images/content/data/train_images/e9eb6d4dd.png
009b760e6,10,1,50.0854,947.461,52.5293,10852.7,/content/data/train_images/content/data/train_images/009b760e6.png
4f600e6f7,11,1,40.8613,1808.79,41.9991,5684.77,/content/data/train_images/content/data/train_images/4f600e6f7.png
dee541308,9,1,38.5973,1125.0,41.4027,5250.0,/content/data/train_images/content/data/train_images/dee541308.png
af6a0d203,17,4,55.0507,1406.25,57.6587,3937.5,/content/data/train_images/content/data/train_images/af6a0d203.png
8a63ca713,4,1,51.808,2531.25,53.9947,4031.25,/content/data/train_images/content/data/train_images/8a63ca713.png
670a35128,20,1,43.8613,2343.75,47.3013,5718.75,/content/data/train_images/content/data/train_images/670a35128.png
ed2f84e75,5,1,19.6107,4781.25,21.9627,10406.2,/content/data/train_images/content/data/train_images/ed2f84e75.png
7478fd629,18,1,37.936,3187.5,38.6293,5062.5,/content/data/train_images/content/data/train_images/7478fd629.png
0a9cdd8a5,7,1,22.2827,4687.5,25.424,11437.5,/content/data/train_images/content/data/train_images/0a9cdd8a5.png
b41ae319b,6,1,4.5013,562.5,6.6453,4406.25,/content/data/train_images/content/data/train_images/b41ae319b.png
a4b2f4298,8,1,43.536,3750.0,47.6587,5531.25,/content/data/train_images/content/data/train_images/a4b2f4298.png
7caaeb706,17,4,47.008,1406.25,49.61600000000001,3937.5,/content/data/train_images/content/data/train_images/7caaeb706.png
af15de055,4,1,54.3467,2531.25,56.5333,4031.25,/content/data/train_images/content/data/train_images/af15de055.png
e7847849b,4,1,0.0267,2343.75,1.8827,4218.75,/content/data/train_images/content/data/train_images/e7847849b.png
f2493eda1,8,1,16.544,3750.0,20.6667,5531.25,/content/data/train_images/content/data/train_images/f2493eda1.png
918ddce17,7,1,21.664,4687.5,24.8053,11437.5,/content/data/train_images/content/data/train_images/918ddce17.png
cc8d81b6a,21,1,20.9973,3281.25,22.0907,4125.0,/content/data/train_images/content/data/train_images/cc8d81b6a.png
541550e6c,3,1,30.416,1031.25,31.1573,2812.5,/content/data/train_images/content/data/train_images/541550e6c.png
03b96f209,16,4,30.9333,3093.75,32.768,4593.75,/content/data/train_images/content/data/train_images/03b96f209.png
8b237e9eb,3,1,20.0747,1031.25,20.816,2812.5,/content/data/train_images/content/data/train_images/8b237e9eb.png
067f49f8b,0,1,53.29600000000001,5906.25,54.0907,8250.0,/content/data/train_images/content/data/train_images/067f49f8b.png
dd9c51f59,15,1,52.8373,93.75,56.1813,1125.0,/content/data/train_images/content/data/train_images/dd9c51f59.png
6a0ac2d09,23,1,15.1568,7235.16,21.2405,11283.4,/content/data/train_images/content/data/train_images/6a0ac2d09.png
c13f3ab95,18,1,11.7973,3187.5,12.4907,5062.5,/content/data/train_images/content/data/train_images/c13f3ab95.png
80c09eb56,8,1,35.3333,3750.0,39.455999999999996,5531.25,/content/data/train_images/content/data/train_images/80c09eb56.png
8e56d782f,16,4,47.104,3093.75,48.9387,4593.75,/content/data/train_images/content/data/train_images/8e56d782f.png
6c660a505,19,1,51.7707,281.25,53.3227,2812.5,/content/data/train_images/content/data/train_images/6c660a505.png
6346c01fa,18,1,15.0507,3187.5,15.744000000000002,5062.5,/content/data/train_images/content/data/train_images/6346c01fa.png
ef10f60bf,8,1,44.2667,3750.0,48.3893,5531.25,/content/data/train_images/content/data/train_images/ef10f60bf.png
305ff00d1,14,1,49.856,3750.0,50.128,6468.75,/content/data/train_images/content/data/train_images/305ff00d1.png
a461f82cd,5,1,26.6133,4781.25,28.9653,10406.2,/content/data/train_images/content/data/train_images/a461f82cd.png
288e5d13f,3,1,14.3893,1031.25,15.1307,2812.5,/content/data/train_images/content/data/train_images/288e5d13f.png
1ffa43aae,13,1,29.7067,93.75,30.3307,843.75,/content/data/train_images/content/data/train_images/1ffa43aae.png
5f8eecc9e,9,1,48.5547,1125.0,51.36,5250.0,/content/data/train_images/content/data/train_images/5f8eecc9e.png
7dec0f472,10,1,52.4365,947.461,54.8804,10852.7,/content/data/train_images/content/data/train_images/7dec0f472.png
e6de52902,16,4,22.2987,3093.75,24.1333,4593.75,/content/data/train_images/content/data/train_images/e6de52902.png
1aef4f8ff,14,1,47.152,2531.25,47.7387,5531.25,/content/data/train_images/content/data/train_images/1aef4f8ff.png
73f2ff0fd,3,1,30.8907,1031.25,31.631999999999998,2812.5,/content/data/train_images/content/data/train_images/73f2ff0fd.png
71cf9646b,15,1,11.8293,93.75,15.1733,1125.0,/content/data/train_images/content/data/train_images/71cf9646b.png
7ab084435,10,1,15.8186,947.461,18.2625,10852.7,/content/data/train_images/content/data/train_images/7ab084435.png
b6671af88,11,1,6.6525,1808.79,7.7903,5684.77,/content/data/train_images/content/data/train_images/b6671af88.png
19dfeda02,6,1,16.0693,562.5,18.2133,4406.25,/content/data/train_images/content/data/train_images/19dfeda02.png
fb02b0607,21,1,36.4427,3281.25,37.536,4125.0,/content/data/train_images/content/data/train_images/fb02b0607.png
aa7d3cfe0,10,1,6.2752,947.461,8.7191,10852.7,/content/data/train_images/content/data/train_images/aa7d3cfe0.png
ce8270c7b,12,1,21.264,562.5,24.4,3281.25,/content/data/train_images/content/data/train_images/ce8270c7b.png
27b26fe5d,19,1,55.104,281.25,56.656000000000006,2812.5,/content/data/train_images/content/data/train_images/27b26fe5d.png
ec1c4a754,10,1,33.3381,947.461,35.782,10852.7,/content/data/train_images/content/data/train_images/ec1c4a754.png
d1229a222,22,1,49.4507,10687.5,51.056000000000004,13687.5,/content/data/train_images/content/data/train_images/d1229a222.png
8f821e1ef,13,1,17.7547,93.75,18.3787,843.75,/content/data/train_images/content/data/train_images/8f821e1ef.png
796ab9da1,15,1,39.312,93.75,42.656000000000006,1125.0,/content/data/train_images/content/data/train_images/796ab9da1.png
24aac801a,1,1,46.4,3843.75,47.29600000000001,5625.0,/content/data/train_images/content/data/train_images/24aac801a.png
3f3c49ad2,10,1,16.4339,947.461,18.8778,10852.7,/content/data/train_images/content/data/train_images/3f3c49ad2.png
